candidate,fold,postprocess,mae,C,gamma,epsilon
c1_g0.7_e0,2,clip,0.12364988634214015,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,2,round2,0.12316666666666667,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,3,clip,0.13839814339888357,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,3,round2,0.1380333333333333,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,4,clip,0.14391459285034292,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,4,round2,0.1436,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,5,clip,0.1415070440623993,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,5,round2,0.1410666666666667,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,6,clip,0.1220890025097206,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,6,round2,0.12160000000000001,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,7,clip,0.13761688808278666,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,7,round2,0.1374,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,8,clip,0.1424693924180185,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,8,round2,0.14173333333333335,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,9,clip,0.14294908557980057,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,9,round2,0.14270000000000002,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,10,clip,0.13411203462339222,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,10,round2,0.13383333333333333,3.963530707518144,0.7442131903182224,0.0
c1_g0.85_e0,1,clip,0.12910192486413094,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,1,round2,0.1287,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,2,clip,0.12340136219177697,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,2,round2,0.12303333333333333,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,3,clip,0.13835331274698204,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,3,round2,0.13806666666666667,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,4,clip,0.14334775886792409,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,4,round2,0.14293333333333336,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,5,clip,0.14064344949672133,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,5,round2,0.14036666666666667,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,6,clip,0.12133503133536411,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,6,round2,0.12056666666666667,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,7,clip,0.13772148928986264,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,7,round2,0.13766666666666666,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,8,clip,0.1423226702224801,3.963530707518144,0.9036874453864129,0.0
